"","Source","Target","Weight","Country"
"8757","MEX_text402","reading_comprehension",10,"Mexico"
"8758","MEX_text402","science",25,"Mexico"
"8759","MEX_text402","speaking",1,"Mexico"
"8760","MEX_text402","writing",1,"Mexico"
"8761","MEX_text402","learning_strategy",1,"Mexico"
"8762","MEX_text403","reading_comprehension",8,"Mexico"
"8763","MEX_text403","science",7,"Mexico"
"8764","MEX_text403","speaking",1,"Mexico"
"8765","MEX_text403","learning_strategy",2,"Mexico"
"8766","MEX_text404","active_listening",1,"Mexico"
"8767","MEX_text404","reading_comprehension",11,"Mexico"
"8768","MEX_text404","science",32,"Mexico"
"8769","MEX_text404","writing",1,"Mexico"
"8770","MEX_text404","learning_strategy",3,"Mexico"
"8771","MEX_text404","monitoring",3,"Mexico"
"8772","MEX_text405","active_listening",1,"Mexico"
"8773","MEX_text405","reading_comprehension",7,"Mexico"
"8774","MEX_text405","science",10,"Mexico"
"8775","MEX_text405","speaking",2,"Mexico"
"8776","MEX_text405","learning_strategy",6,"Mexico"
"8777","MEX_text405","monitoring",2,"Mexico"
"8778","MEX_text406","reading_comprehension",8,"Mexico"
"8779","MEX_text406","science",20,"Mexico"
"8780","MEX_text406","writing",1,"Mexico"
"8781","MEX_text406","monitoring",2,"Mexico"
"8782","MEX_text407","science",7,"Mexico"
"8783","MEX_text407","speaking",2,"Mexico"
"8784","MEX_text407","writing",1,"Mexico"
"8785","MEX_text407","critical_thinking",1,"Mexico"
"8786","MEX_text408","science",7,"Mexico"
"8787","MEX_text409","science",4,"Mexico"
"8788","MEX_text409","speaking",1,"Mexico"
"8789","MEX_text410","reading_comprehension",2,"Mexico"
"8790","MEX_text410","science",6,"Mexico"
"8791","MEX_text410","speaking",2,"Mexico"
"8792","MEX_text410","monitoring",1,"Mexico"
"8793","MEX_text411","science",17,"Mexico"
"8794","MEX_text412","science",14,"Mexico"
"8795","MEX_text413","science",21,"Mexico"
"8796","MEX_text414","science",16,"Mexico"
"8797","MEX_text415","reading_comprehension",1,"Mexico"
"8798","MEX_text415","science",36,"Mexico"
"8799","MEX_text415","speaking",2,"Mexico"
"8800","MEX_text415","writing",1,"Mexico"
"8801","MEX_text416","active_listening",1,"Mexico"
"8802","MEX_text416","science",17,"Mexico"
"8803","MEX_text416","speaking",1,"Mexico"
"8804","MEX_text417","science",18,"Mexico"
"8805","MEX_text417","learning_strategy",1,"Mexico"
"8806","MEX_text418","science",9,"Mexico"
"8807","MEX_text418","active_learning",1,"Mexico"
"8808","MEX_text419","active_listening",1,"Mexico"
"8809","MEX_text419","reading_comprehension",1,"Mexico"
"8810","MEX_text419","science",23,"Mexico"
"8811","MEX_text419","learning_strategy",1,"Mexico"
"8812","MEX_text420","science",11,"Mexico"
"8813","MEX_text421","active_listening",2,"Mexico"
"8814","MEX_text421","science",21,"Mexico"
"8815","MEX_text422","science",25,"Mexico"
"8816","MEX_text422","speaking",1,"Mexico"
"8817","MEX_text423","science",17,"Mexico"
"8818","MEX_text424","active_listening",1,"Mexico"
"8819","MEX_text424","science",21,"Mexico"
"8820","MEX_text425","science",16,"Mexico"
"8821","MEX_text425","speaking",1,"Mexico"
"8822","MEX_text425","writing",1,"Mexico"
"8823","MEX_text426","science",13,"Mexico"
"8824","MEX_text426","active_learning",1,"Mexico"
"8825","MEX_text427","science",16,"Mexico"
"8826","MEX_text427","writing",1,"Mexico"
"8827","MEX_text428","science",17,"Mexico"
"8828","MEX_text429","active_listening",1,"Mexico"
"8829","MEX_text429","reading_comprehension",1,"Mexico"
"8830","MEX_text429","science",7,"Mexico"
"8831","MEX_text429","critical_thinking",2,"Mexico"
"8832","MEX_text430","active_listening",3,"Mexico"
"8833","MEX_text430","science",20,"Mexico"
"8834","MEX_text431","science",22,"Mexico"
"8835","MEX_text431","learning_strategy",1,"Mexico"
"8836","MEX_text432","science",20,"Mexico"
"8837","MEX_text432","critical_thinking",2,"Mexico"
"8838","MEX_text433","science",7,"Mexico"
"8839","MEX_text433","learning_strategy",1,"Mexico"
"8840","MEX_text433","monitoring",1,"Mexico"
"8841","MEX_text434","science",7,"Mexico"
"8842","MEX_text434","speaking",1,"Mexico"
"8843","MEX_text434","critical_thinking",2,"Mexico"
"8844","MEX_text434","monitoring",1,"Mexico"
"8845","MEX_text435","science",1,"Mexico"
"8846","MEX_text436","active_listening",1,"Mexico"
"8847","MEX_text436","reading_comprehension",1,"Mexico"
